proposicao_id;id_autor;nome_autor
2347316;204379;Acácio Favacho
2357429;204379;Acácio Favacho
2376427;204379;Acácio Favacho
2377584;204379;Acácio Favacho
2381639;204379;Acácio Favacho
2383524;204379;Acácio Favacho
2384628;204379;Acácio Favacho
2385058;204379;Acácio Favacho
2387059;204379;Acácio Favacho
2387060;204379;Acácio Favacho
2388772;204379;Acácio Favacho
2388776;204379;Acácio Favacho
2390619;204379;Acácio Favacho
2395499;204379;Acácio Favacho
2396500;204379;Acácio Favacho
2396513;204379;Acácio Favacho
2398704;204379;Acácio Favacho
2401472;204379;Acácio Favacho
2405254;204379;Acácio Favacho
2409564;204379;Acácio Favacho
2419332;204379;Acácio Favacho
2435966;204379;Acácio Favacho
2437847;204379;Acácio Favacho
2443082;204379;Acácio Favacho
2445889;204379;Acácio Favacho
2448094;204379;Acácio Favacho
2483650;204379;Acácio Favacho
2485400;204379;Acácio Favacho
2523742;204379;Acácio Favacho
2543142;204379;Acácio Favacho
2624624;204379;Acácio Favacho
2626629;204379;Acácio Favacho
2348605;220714;Adail Filho
2349053;220714;Adail Filho
2349925;220714;Adail Filho
2349999;220714;Adail Filho
2350001;220714;Adail Filho
2351147;220714;Adail Filho
2351767;220714;Adail Filho
2352449;220714;Adail Filho
2355144;220714;Adail Filho
2369595;220714;Adail Filho
2370195;220714;Adail Filho
2372628;220714;Adail Filho
2377235;220714;Adail Filho
2377307;220714;Adail Filho
2377312;220714;Adail Filho
2395883;220714;Adail Filho
2428131;220714;Adail Filho
2428132;220714;Adail Filho
2428470;220714;Adail Filho
2439349;220714;Adail Filho
2440466;220714;Adail Filho
2441068;220714;Adail Filho
2441504;220714;Adail Filho
2441579;220714;Adail Filho
2443337;220714;Adail Filho
2443345;220714;Adail Filho
2452084;220714;Adail Filho
2454287;220714;Adail Filho
2455888;220714;Adail Filho
2469548;220714;Adail Filho
2471198;220714;Adail Filho
2484071;220714;Adail Filho
2496707;220714;Adail Filho
2496708;220714;Adail Filho
2513886;220714;Adail Filho
2516561;220714;Adail Filho
2570814;220714;Adail Filho
2348805;221328;Adilson Barroso
2350459;221328;Adilson Barroso
2353333;221328;Adilson Barroso
2357133;221328;Adilson Barroso
2358548;221328;Adilson Barroso
2362085;221328;Adilson Barroso
2362423;221328;Adilson Barroso
2372008;221328;Adilson Barroso
2383558;221328;Adilson Barroso
2386890;221328;Adilson Barroso
2387871;221328;Adilson Barroso
2394385;221328;Adilson Barroso
2395206;221328;Adilson Barroso
2396351;221328;Adilson Barroso
2424865;221328;Adilson Barroso
2427908;221328;Adilson Barroso
2430967;221328;Adilson Barroso
2431025;221328;Adilson Barroso
2431026;221328;Adilson Barroso
2431027;221328;Adilson Barroso
2431054;221328;Adilson Barroso
2434493;221328;Adilson Barroso
2439834;221328;Adilson Barroso
2441723;221328;Adilson Barroso
2448942;221328;Adilson Barroso
2457212;221328;Adilson Barroso
2457647;221328;Adilson Barroso
2465935;221328;Adilson Barroso
2479091;221328;Adilson Barroso
2483157;221328;Adilson Barroso
2489359;221328;Adilson Barroso
2489360;221328;Adilson Barroso
2489362;221328;Adilson Barroso
2492341;221328;Adilson Barroso
2492343;221328;Adilson Barroso
2499849;221328;Adilson Barroso
2502877;221328;Adilson Barroso
2503328;221328;Adilson Barroso
2508005;221328;Adilson Barroso
2508006;221328;Adilson Barroso
2508216;221328;Adilson Barroso
2518540;221328;Adilson Barroso
2518551;221328;Adilson Barroso
2519733;221328;Adilson Barroso
2539268;221328;Adilson Barroso
2541173;221328;Adilson Barroso
2572073;221328;Adilson Barroso
2572924;221328;Adilson Barroso
2578594;221328;Adilson Barroso
2621569;221328;Adilson Barroso
2351390;204560;Adolfo Viana
2432256;204560;Adolfo Viana
2432258;204560;Adolfo Viana
2452628;204560;Adolfo Viana
2465899;204560;Adolfo Viana
2485255;204560;Adolfo Viana
2485321;204560;Adolfo Viana
2539192;204560;Adolfo Viana
2565112;204560;Adolfo Viana
2565441;204560;Adolfo Viana
2348375;204528;Adriana Ventura
2348767;204528;Adriana Ventura
2348972;204528;Adriana Ventura
2349451;204528;Adriana Ventura
2355183;204528;Adriana Ventura
2357720;204528;Adriana Ventura
2359608;204528;Adriana Ventura
2360722;204528;Adriana Ventura
2360726;204528;Adriana Ventura
2360727;204528;Adriana Ventura
2360728;204528;Adriana Ventura
2360729;204528;Adriana Ventura
2360730;204528;Adriana Ventura
2360731;204528;Adriana Ventura
2360732;204528;Adriana Ventura
2360733;204528;Adriana Ventura
2360734;204528;Adriana Ventura
2361794;204528;Adriana Ventura
2365221;204528;Adriana Ventura
2365362;204528;Adriana Ventura
2367088;204528;Adriana Ventura
2368307;204528;Adriana Ventura
2368457;204528;Adriana Ventura
2368606;204528;Adriana Ventura
2373988;204528;Adriana Ventura
2374244;204528;Adriana Ventura
2376096;204528;Adriana Ventura
2376099;204528;Adriana Ventura
2382831;204528;Adriana Ventura
2382833;204528;Adriana Ventura
2384904;204528;Adriana Ventura
2386408;204528;Adriana Ventura
2388151;204528;Adriana Ventura
2388153;204528;Adriana Ventura
2388156;204528;Adriana Ventura
2388157;204528;Adriana Ventura
2388486;204528;Adriana Ventura
2394480;204528;Adriana Ventura
2395733;204528;Adriana Ventura
2400886;204528;Adriana Ventura
2403640;204528;Adriana Ventura
2403642;204528;Adriana Ventura
2403643;204528;Adriana Ventura
2404070;204528;Adriana Ventura
2406480;204528;Adriana Ventura
2408304;204528;Adriana Ventura
2414882;204528;Adriana Ventura
2418976;204528;Adriana Ventura
2419872;204528;Adriana Ventura
2419874;204528;Adriana Ventura
2421289;204528;Adriana Ventura
2424865;204528;Adriana Ventura
2430777;204528;Adriana Ventura
2430967;204528;Adriana Ventura
2431025;204528;Adriana Ventura
2431026;204528;Adriana Ventura
2431054;204528;Adriana Ventura
2432811;204528;Adriana Ventura
2440641;204528;Adriana Ventura
2445697;204528;Adriana Ventura
2449906;204528;Adriana Ventura
2450829;204528;Adriana Ventura
2454726;204528;Adriana Ventura
2458872;204528;Adriana Ventura
2459186;204528;Adriana Ventura
2460005;204528;Adriana Ventura
2462448;204528;Adriana Ventura
2462449;204528;Adriana Ventura
2462450;204528;Adriana Ventura
2463460;204528;Adriana Ventura
2476625;204528;Adriana Ventura
2479712;204528;Adriana Ventura
2481764;204528;Adriana Ventura
2482568;204528;Adriana Ventura
2482570;204528;Adriana Ventura
2482572;204528;Adriana Ventura
2482573;204528;Adriana Ventura
2482574;204528;Adriana Ventura
2482575;204528;Adriana Ventura
2482576;204528;Adriana Ventura
2482577;204528;Adriana Ventura
2482578;204528;Adriana Ventura
2482579;204528;Adriana Ventura
2482580;204528;Adriana Ventura
2482581;204528;Adriana Ventura
2482582;204528;Adriana Ventura
2482583;204528;Adriana Ventura
2482843;204528;Adriana Ventura
2483143;204528;Adriana Ventura
2483157;204528;Adriana Ventura
2486802;204528;Adriana Ventura
2488798;204528;Adriana Ventura
2488808;204528;Adriana Ventura
2488809;204528;Adriana Ventura
2497369;204528;Adriana Ventura
2500764;204528;Adriana Ventura
2500770;204528;Adriana Ventura
2500771;204528;Adriana Ventura
2503053;204528;Adriana Ventura
2515680;204528;Adriana Ventura
2518800;204528;Adriana Ventura
2519892;204528;Adriana Ventura
2535500;204528;Adriana Ventura
2545834;204528;Adriana Ventura
2545835;204528;Adriana Ventura
2545836;204528;Adriana Ventura
2564786;204528;Adriana Ventura
2567162;204528;Adriana Ventura
2572799;204528;Adriana Ventura
2572840;204528;Adriana Ventura
2582450;204528;Adriana Ventura
2583319;204528;Adriana Ventura
2601286;204528;Adriana Ventura
2609081;204528;Adriana Ventura
2611708;204528;Adriana Ventura
2612333;204528;Adriana Ventura
2618125;204528;Adriana Ventura
2620174;204528;Adriana Ventura
2620543;204528;Adriana Ventura
2623535;204528;Adriana Ventura
2623536;204528;Adriana Ventura
2623537;204528;Adriana Ventura
2623538;204528;Adriana Ventura
2623539;204528;Adriana Ventura
2623540;204528;Adriana Ventura
2623541;204528;Adriana Ventura
2623542;204528;Adriana Ventura
2623543;204528;Adriana Ventura
2623544;204528;Adriana Ventura
2623608;204528;Adriana Ventura
2625623;204528;Adriana Ventura
2349706;121948;Adriano do Baldy
2357500;121948;Adriano do Baldy
2390019;121948;Adriano do Baldy
2418358;121948;Adriano do Baldy
2428094;121948;Adriano do Baldy
2429670;121948;Adriano do Baldy
2472398;121948;Adriano do Baldy
2472400;121948;Adriano do Baldy
2475418;121948;Adriano do Baldy
2475428;121948;Adriano do Baldy
2475451;121948;Adriano do Baldy
2475876;121948;Adriano do Baldy
2495609;121948;Adriano do Baldy
2514842;121948;Adriano do Baldy
2564460;121948;Adriano do Baldy
2610267;121948;Adriano do Baldy
2626214;121948;Adriano do Baldy
2400898;74646;Aécio Neves
2432256;74646;Aécio Neves
2432258;74646;Aécio Neves
2450515;74646;Aécio Neves
2605055;74646;Aécio Neves
2605057;74646;Aécio Neves
2615379;74646;Aécio Neves
2615287;160508;Afonso Florence
2615559;160508;Afonso Florence
2615935;160508;Afonso Florence
2616663;160508;Afonso Florence
2354130;136811;Afonso Hamm
2356506;136811;Afonso Hamm
2360381;136811;Afonso Hamm
2377161;136811;Afonso Hamm
2392189;136811;Afonso Hamm
2396625;136811;Afonso Hamm
2397768;136811;Afonso Hamm
2399430;136811;Afonso Hamm
2403742;136811;Afonso Hamm
2403743;136811;Afonso Hamm
2421923;136811;Afonso Hamm
2426931;136811;Afonso Hamm
2426934;136811;Afonso Hamm
2430328;136811;Afonso Hamm
2430329;136811;Afonso Hamm
2431025;136811;Afonso Hamm
2431026;136811;Afonso Hamm
2431027;136811;Afonso Hamm
2433527;136811;Afonso Hamm
2442711;136811;Afonso Hamm
2467007;136811;Afonso Hamm
2482687;136811;Afonso Hamm
2485396;136811;Afonso Hamm
2491660;136811;Afonso Hamm
2540527;136811;Afonso Hamm
2557617;136811;Afonso Hamm
2577282;136811;Afonso Hamm
2610310;136811;Afonso Hamm
2610647;136811;Afonso Hamm
2634910;136811;Afonso Hamm
2353499;178835;Afonso Motta
2353500;178835;Afonso Motta
2353501;178835;Afonso Motta
2353505;178835;Afonso Motta
2353506;178835;Afonso Motta
2353507;178835;Afonso Motta
2353509;178835;Afonso Motta
2353510;178835;Afonso Motta
2353511;178835;Afonso Motta
2353512;178835;Afonso Motta
2353513;178835;Afonso Motta
2353548;178835;Afonso Motta
2356964;178835;Afonso Motta
2358485;178835;Afonso Motta
2359667;178835;Afonso Motta
2397768;178835;Afonso Motta
2418498;178835;Afonso Motta
2418499;178835;Afonso Motta
2432079;178835;Afonso Motta
2432082;178835;Afonso Motta
2432156;178835;Afonso Motta
2432157;178835;Afonso Motta
2432159;178835;Afonso Motta
2432166;178835;Afonso Motta
2432171;178835;Afonso Motta
2432175;178835;Afonso Motta
2432222;178835;Afonso Motta
2432305;178835;Afonso Motta
2432348;178835;Afonso Motta
2432767;178835;Afonso Motta
2473375;178835;Afonso Motta
2482866;178835;Afonso Motta
2483301;178835;Afonso Motta
2486461;178835;Afonso Motta
2502896;178835;Afonso Motta
2529461;178835;Afonso Motta
2566278;178835;Afonso Motta
2577961;178835;Afonso Motta
2408230;160527;Aguinaldo Ribeiro
2345660;204495;Airton Faleiro
2346895;204495;Airton Faleiro
2346896;204495;Airton Faleiro
2348203;204495;Airton Faleiro
2349754;204495;Airton Faleiro
2358061;204495;Airton Faleiro
2399527;204495;Airton Faleiro
2401294;204495;Airton Faleiro
2402823;204495;Airton Faleiro
2402825;204495;Airton Faleiro
2402827;204495;Airton Faleiro
2403115;204495;Airton Faleiro
2403116;204495;Airton Faleiro
2405321;204495;Airton Faleiro
2421325;204495;Airton Faleiro
2421326;204495;Airton Faleiro
2434302;204495;Airton Faleiro
2437115;204495;Airton Faleiro
2443688;204495;Airton Faleiro
2456401;204495;Airton Faleiro
2470920;204495;Airton Faleiro
2486789;204495;Airton Faleiro
2531337;204495;Airton Faleiro
2536213;204495;Airton Faleiro
2542286;204495;Airton Faleiro
2550214;204495;Airton Faleiro
2551371;204495;Airton Faleiro
2561363;204495;Airton Faleiro
2561364;204495;Airton Faleiro
2561448;204495;Airton Faleiro
2563432;204495;Airton Faleiro
2570520;204495;Airton Faleiro
2582519;204495;Airton Faleiro
2607443;204495;Airton Faleiro
2608574;204495;Airton Faleiro
2612861;204495;Airton Faleiro
2612995;204495;Airton Faleiro
2615287;204495;Airton Faleiro
2615559;204495;Airton Faleiro
2615935;204495;Airton Faleiro
2616663;204495;Airton Faleiro
2348593;73579;Alberto Fraga
2348594;73579;Alberto Fraga
2348758;73579;Alberto Fraga
2348868;73579;Alberto Fraga
2349202;73579;Alberto Fraga
2349243;73579;Alberto Fraga
2349339;73579;Alberto Fraga
2349340;73579;Alberto Fraga
2349845;73579;Alberto Fraga
2349848;73579;Alberto Fraga
2349916;73579;Alberto Fraga
2351245;73579;Alberto Fraga
2351293;73579;Alberto Fraga
2351622;73579;Alberto Fraga
2352006;73579;Alberto Fraga
2352034;73579;Alberto Fraga
2352438;73579;Alberto Fraga
2352502;73579;Alberto Fraga
2353001;73579;Alberto Fraga
2353573;73579;Alberto Fraga
2353932;73579;Alberto Fraga
2354220;73579;Alberto Fraga
2354816;73579;Alberto Fraga
2355801;73579;Alberto Fraga
2356595;73579;Alberto Fraga
2356746;73579;Alberto Fraga
2357034;73579;Alberto Fraga
2357634;73579;Alberto Fraga
2357850;73579;Alberto Fraga
2357887;73579;Alberto Fraga
2358288;73579;Alberto Fraga
2358610;73579;Alberto Fraga
2361119;73579;Alberto Fraga
2361794;73579;Alberto Fraga
2364111;73579;Alberto Fraga
2364112;73579;Alberto Fraga
2364113;73579;Alberto Fraga
2365942;73579;Alberto Fraga
2370109;73579;Alberto Fraga
2370274;73579;Alberto Fraga
2371110;73579;Alberto Fraga
2372176;73579;Alberto Fraga
2372330;73579;Alberto Fraga
2375149;73579;Alberto Fraga
2375345;73579;Alberto Fraga
2375355;73579;Alberto Fraga
2375564;73579;Alberto Fraga
2375991;73579;Alberto Fraga
2376039;73579;Alberto Fraga
2378898;73579;Alberto Fraga
2378959;73579;Alberto Fraga
2378966;73579;Alberto Fraga
2380153;73579;Alberto Fraga
2380878;73579;Alberto Fraga
2380879;73579;Alberto Fraga
2385233;73579;Alberto Fraga
2385614;73579;Alberto Fraga
2388602;73579;Alberto Fraga
2391471;73579;Alberto Fraga
2396351;73579;Alberto Fraga
2398345;73579;Alberto Fraga
2400080;73579;Alberto Fraga
2400916;73579;Alberto Fraga
2401062;73579;Alberto Fraga
2401169;73579;Alberto Fraga
2401170;73579;Alberto Fraga
2401184;73579;Alberto Fraga
2401518;73579;Alberto Fraga
2402500;73579;Alberto Fraga
2404036;73579;Alberto Fraga
2404359;73579;Alberto Fraga
2405104;73579;Alberto Fraga
2406187;73579;Alberto Fraga
2406297;73579;Alberto Fraga
2408098;73579;Alberto Fraga
2408923;73579;Alberto Fraga
2409319;73579;Alberto Fraga
2411905;73579;Alberto Fraga
2411909;73579;Alberto Fraga
2413651;73579;Alberto Fraga
2416939;73579;Alberto Fraga
2416941;73579;Alberto Fraga
2416944;73579;Alberto Fraga
2416950;73579;Alberto Fraga
2417915;73579;Alberto Fraga
2418326;73579;Alberto Fraga
2420079;73579;Alberto Fraga
2420810;73579;Alberto Fraga
2421298;73579;Alberto Fraga
2421534;73579;Alberto Fraga
2421581;73579;Alberto Fraga
2421667;73579;Alberto Fraga
2421730;73579;Alberto Fraga
2423249;73579;Alberto Fraga
2424234;73579;Alberto Fraga
2424854;73579;Alberto Fraga
2424865;73579;Alberto Fraga
2424889;73579;Alberto Fraga
2424930;73579;Alberto Fraga
2424955;73579;Alberto Fraga
2425879;73579;Alberto Fraga
2427377;73579;Alberto Fraga
2428121;73579;Alberto Fraga
2428122;73579;Alberto Fraga
2428597;73579;Alberto Fraga
2430419;73579;Alberto Fraga
2430420;73579;Alberto Fraga
2430577;73579;Alberto Fraga
2431030;73579;Alberto Fraga
2439353;73579;Alberto Fraga
2439450;73579;Alberto Fraga
2440411;73579;Alberto Fraga
2440784;73579;Alberto Fraga
2446610;73579;Alberto Fraga
2448532;73579;Alberto Fraga
2448942;73579;Alberto Fraga
2451280;73579;Alberto Fraga
2453931;73579;Alberto Fraga
2456301;73579;Alberto Fraga
2456316;73579;Alberto Fraga
2456339;73579;Alberto Fraga
2456403;73579;Alberto Fraga
2459585;73579;Alberto Fraga
2465140;73579;Alberto Fraga
2470850;73579;Alberto Fraga
2479816;73579;Alberto Fraga
2482215;73579;Alberto Fraga
2482217;73579;Alberto Fraga
2482220;73579;Alberto Fraga
2482223;73579;Alberto Fraga
2482225;73579;Alberto Fraga
2482228;73579;Alberto Fraga
2482230;73579;Alberto Fraga
2482236;73579;Alberto Fraga
2482249;73579;Alberto Fraga
2482250;73579;Alberto Fraga
2482427;73579;Alberto Fraga
2482843;73579;Alberto Fraga
2483157;73579;Alberto Fraga
2483604;73579;Alberto Fraga
2484546;73579;Alberto Fraga
2485220;73579;Alberto Fraga
2485380;73579;Alberto Fraga
2485410;73579;Alberto Fraga
2485894;73579;Alberto Fraga
2485907;73579;Alberto Fraga
2486181;73579;Alberto Fraga
2487245;73579;Alberto Fraga
2487246;73579;Alberto Fraga
2490092;73579;Alberto Fraga
2503987;73579;Alberto Fraga
2504018;73579;Alberto Fraga
2507267;73579;Alberto Fraga
2507323;73579;Alberto Fraga
2508038;73579;Alberto Fraga
2508216;73579;Alberto Fraga
2508337;73579;Alberto Fraga
2508694;73579;Alberto Fraga
2510695;73579;Alberto Fraga
2511189;73579;Alberto Fraga
2515944;73579;Alberto Fraga
2518800;73579;Alberto Fraga
2524953;73579;Alberto Fraga
2527977;73579;Alberto Fraga
2541107;73579;Alberto Fraga
2541173;73579;Alberto Fraga
2557723;73579;Alberto Fraga
2557724;73579;Alberto Fraga
2558775;73579;Alberto Fraga
2560351;73579;Alberto Fraga
2560648;73579;Alberto Fraga
2561408;73579;Alberto Fraga
2561773;73579;Alberto Fraga
2561808;73579;Alberto Fraga
2566332;73579;Alberto Fraga
2578902;73579;Alberto Fraga
2597573;73579;Alberto Fraga
2602461;73579;Alberto Fraga
2602462;73579;Alberto Fraga
2602463;73579;Alberto Fraga
2616502;73579;Alberto Fraga
2620135;73579;Alberto Fraga
2620300;73579;Alberto Fraga
2620491;73579;Alberto Fraga
2626607;73579;Alberto Fraga
2626610;73579;Alberto Fraga
2627644;73579;Alberto Fraga
2346866;220538;Albuquerque
2346867;220538;Albuquerque
2347160;220538;Albuquerque
2348618;220538;Albuquerque
2349400;220538;Albuquerque
2351677;220538;Albuquerque
2351691;220538;Albuquerque
2354772;220538;Albuquerque
2362290;220538;Albuquerque
2367842;220538;Albuquerque
2380252;220538;Albuquerque
2401286;220538;Albuquerque
2404493;220538;Albuquerque
2405160;220538;Albuquerque
2406228;220538;Albuquerque
2422714;220538;Albuquerque
2440267;220538;Albuquerque
2465157;220538;Albuquerque
2468512;220538;Albuquerque
2482687;220538;Albuquerque
2514865;220538;Albuquerque
2600608;220538;Albuquerque
2602080;220538;Albuquerque
2604863;220538;Albuquerque
2605592;220538;Albuquerque
2606832;220538;Albuquerque
2614903;220538;Albuquerque
2619276;220538;Albuquerque
2355024;160559;Alceu Moreira
2380083;160559;Alceu Moreira
2381882;160559;Alceu Moreira
2383590;160559;Alceu Moreira
2387999;160559;Alceu Moreira
2397768;160559;Alceu Moreira
2406341;160559;Alceu Moreira
2431025;160559;Alceu Moreira
2431026;160559;Alceu Moreira
2431027;160559;Alceu Moreira
2431054;160559;Alceu Moreira
2431320;160559;Alceu Moreira
2434620;160559;Alceu Moreira
2435228;160559;Alceu Moreira
2435229;160559;Alceu Moreira
2441239;160559;Alceu Moreira
2466171;160559;Alceu Moreira
2482687;160559;Alceu Moreira
2497098;160559;Alceu Moreira
2518800;160559;Alceu Moreira
2529217;160559;Alceu Moreira
2532055;160559;Alceu Moreira
2539386;160559;Alceu Moreira
2539393;160559;Alceu Moreira
2552115;160559;Alceu Moreira
2553602;160559;Alceu Moreira
2560983;160559;Alceu Moreira
2581931;160559;Alceu Moreira
2598491;160559;Alceu Moreira
2598492;160559;Alceu Moreira
2613498;160559;Alceu Moreira
2623190;160559;Alceu Moreira
2345660;204501;Alencar Santana
2349754;204501;Alencar Santana
2390577;204501;Alencar Santana
2390579;204501;Alencar Santana
2390580;204501;Alencar Santana
2403542;204501;Alencar Santana
2404276;204501;Alencar Santana
2405321;204501;Alencar Santana
2432767;204501;Alencar Santana
2473375;204501;Alencar Santana
2486789;204501;Alencar Santana
2525665;204501;Alencar Santana
2531337;204501;Alencar Santana
2536213;204501;Alencar Santana
2551371;204501;Alencar Santana
2565577;204501;Alencar Santana
2566557;204501;Alencar Santana
2570520;204501;Alencar Santana
2572770;204501;Alencar Santana
2582519;204501;Alencar Santana
2600305;204501;Alencar Santana
2600760;204501;Alencar Santana
2603127;204501;Alencar Santana
2608574;204501;Alencar Santana
2612935;204501;Alencar Santana
2613430;204501;Alencar Santana
2615287;204501;Alencar Santana
2615935;204501;Alencar Santana
2616018;204501;Alencar Santana
2616663;204501;Alencar Santana
2347045;178972;Alex Manente
2348266;178972;Alex Manente
2355067;178972;Alex Manente
2355072;178972;Alex Manente
2356094;178972;Alex Manente
2377595;178972;Alex Manente
2380374;178972;Alex Manente
2381449;178972;Alex Manente
2384370;178972;Alex Manente
2394656;178972;Alex Manente
2417195;178972;Alex Manente
2417196;178972;Alex Manente
2418623;178972;Alex Manente
2419224;178972;Alex Manente
2431320;178972;Alex Manente
2432256;178972;Alex Manente
2432258;178972;Alex Manente
2432803;178972;Alex Manente
2466129;178972;Alex Manente
2466130;178972;Alex Manente
2467256;178972;Alex Manente
2482438;178972;Alex Manente
2485214;178972;Alex Manente
2486186;178972;Alex Manente
2486820;178972;Alex Manente
2487409;178972;Alex Manente
2497758;178972;Alex Manente
2528578;178972;Alex Manente
2529111;178972;Alex Manente
2538332;178972;Alex Manente
2538978;178972;Alex Manente
2539001;178972;Alex Manente
2564261;178972;Alex Manente
2566072;178972;Alex Manente
2587760;178972;Alex Manente
2591064;178972;Alex Manente
2600991;178972;Alex Manente
2600992;178972;Alex Manente
2626515;178972;Alex Manente
2358221;220542;Alexandre Guimarães
2358548;220542;Alexandre Guimarães
2362553;220542;Alexandre Guimarães
2364006;220542;Alexandre Guimarães
2365595;220542;Alexandre Guimarães
2367599;220542;Alexandre Guimarães
2380459;220542;Alexandre Guimarães
2386990;220542;Alexandre Guimarães
2387066;220542;Alexandre Guimarães
2399412;220542;Alexandre Guimarães
2401806;220542;Alexandre Guimarães
2415793;220542;Alexandre Guimarães
2419211;220542;Alexandre Guimarães
2419782;220542;Alexandre Guimarães
2426467;220542;Alexandre Guimarães
2429195;220542;Alexandre Guimarães
2430386;220542;Alexandre Guimarães
2431025;220542;Alexandre Guimarães
2431026;220542;Alexandre Guimarães
2431027;220542;Alexandre Guimarães
2432890;220542;Alexandre Guimarães
2433650;220542;Alexandre Guimarães
2440085;220542;Alexandre Guimarães
2440228;220542;Alexandre Guimarães
2457308;220542;Alexandre Guimarães
2462589;220542;Alexandre Guimarães
2466509;220542;Alexandre Guimarães
2466755;220542;Alexandre Guimarães
2484539;220542;Alexandre Guimarães
2487179;220542;Alexandre Guimarães
2526955;220542;Alexandre Guimarães
2532963;220542;Alexandre Guimarães
2534613;220542;Alexandre Guimarães
2546027;220542;Alexandre Guimarães
2549726;220542;Alexandre Guimarães
2567195;220542;Alexandre Guimarães
2574299;220542;Alexandre Guimarães
2574303;220542;Alexandre Guimarães
2574308;220542;Alexandre Guimarães
2587188;220542;Alexandre Guimarães
2600216;220542;Alexandre Guimarães
2600220;220542;Alexandre Guimarães
2600221;220542;Alexandre Guimarães
2600222;220542;Alexandre Guimarães
2620836;220542;Alexandre Guimarães
2402900;160545;Alexandre Leite
2410333;160545;Alexandre Leite
2482843;160545;Alexandre Leite
2617171;160545;Alexandre Leite
2345660;220554;Alexandre Lindenmeyer
2372038;220554;Alexandre Lindenmeyer
2372039;220554;Alexandre Lindenmeyer
2372040;220554;Alexandre Lindenmeyer
2372041;220554;Alexandre Lindenmeyer
2372042;220554;Alexandre Lindenmeyer
2377673;220554;Alexandre Lindenmeyer
2384058;220554;Alexandre Lindenmeyer
2384077;220554;Alexandre Lindenmeyer
2384081;220554;Alexandre Lindenmeyer
2384305;220554;Alexandre Lindenmeyer
2388400;220554;Alexandre Lindenmeyer
2388401;220554;Alexandre Lindenmeyer
2390250;220554;Alexandre Lindenmeyer
2390251;220554;Alexandre Lindenmeyer
2395794;220554;Alexandre Lindenmeyer
2395795;220554;Alexandre Lindenmeyer
2405321;220554;Alexandre Lindenmeyer
2417119;220554;Alexandre Lindenmeyer
2422496;220554;Alexandre Lindenmeyer
2424781;220554;Alexandre Lindenmeyer
2424782;220554;Alexandre Lindenmeyer
2424783;220554;Alexandre Lindenmeyer
2424784;220554;Alexandre Lindenmeyer
2424785;220554;Alexandre Lindenmeyer
2424786;220554;Alexandre Lindenmeyer
2424787;220554;Alexandre Lindenmeyer
2427672;220554;Alexandre Lindenmeyer
2427906;220554;Alexandre Lindenmeyer
2431320;220554;Alexandre Lindenmeyer
2434321;220554;Alexandre Lindenmeyer
2434326;220554;Alexandre Lindenmeyer
2434330;220554;Alexandre Lindenmeyer
2434604;220554;Alexandre Lindenmeyer
2434821;220554;Alexandre Lindenmeyer
2434828;220554;Alexandre Lindenmeyer
2434829;220554;Alexandre Lindenmeyer
2434831;220554;Alexandre Lindenmeyer
2434841;220554;Alexandre Lindenmeyer
2437270;220554;Alexandre Lindenmeyer
2439149;220554;Alexandre Lindenmeyer
2439805;220554;Alexandre Lindenmeyer
2444198;220554;Alexandre Lindenmeyer
2446974;220554;Alexandre Lindenmeyer
2463980;220554;Alexandre Lindenmeyer
2469314;220554;Alexandre Lindenmeyer
2470743;220554;Alexandre Lindenmeyer
2485436;220554;Alexandre Lindenmeyer
2503995;220554;Alexandre Lindenmeyer
2503997;220554;Alexandre Lindenmeyer
2525665;220554;Alexandre Lindenmeyer
2531337;220554;Alexandre Lindenmeyer
2534350;220554;Alexandre Lindenmeyer
2536213;220554;Alexandre Lindenmeyer
2551371;220554;Alexandre Lindenmeyer
2561330;220554;Alexandre Lindenmeyer
2561331;220554;Alexandre Lindenmeyer
2570520;220554;Alexandre Lindenmeyer
2572868;220554;Alexandre Lindenmeyer
2600760;220554;Alexandre Lindenmeyer
2607443;220554;Alexandre Lindenmeyer
2608574;220554;Alexandre Lindenmeyer
2615287;220554;Alexandre Lindenmeyer
2615935;220554;Alexandre Lindenmeyer
2616663;220554;Alexandre Lindenmeyer
2346874;221148;Alfredinho
2349754;221148;Alfredinho
2374169;221148;Alfredinho
2376101;221148;Alfredinho
2386918;221148;Alfredinho
2400029;221148;Alfredinho
2408629;221148;Alfredinho
2408630;221148;Alfredinho
2422784;221148;Alfredinho
2437392;221148;Alfredinho
2446876;221148;Alfredinho
2483862;221148;Alfredinho
2517966;221148;Alfredinho
2531337;221148;Alfredinho
2536213;221148;Alfredinho
2567950;221148;Alfredinho
2567951;221148;Alfredinho
2567952;221148;Alfredinho
2567964;221148;Alfredinho
2567969;221148;Alfredinho
2567972;221148;Alfredinho
2570520;221148;Alfredinho
2573872;221148;Alfredinho
2582519;221148;Alfredinho
2607156;221148;Alfredinho
2607443;221148;Alfredinho
2607595;221148;Alfredinho
2607597;221148;Alfredinho
2608238;221148;Alfredinho
2608574;221148;Alfredinho
2611565;221148;Alfredinho
2612861;221148;Alfredinho
2615189;221148;Alfredinho
2615287;221148;Alfredinho
2615935;221148;Alfredinho
2616663;221148;Alfredinho
2623161;221148;Alfredinho
2629390;221148;Alfredinho
2630365;221148;Alfredinho
2631402;221148;Alfredinho
2349620;220576;Alfredo Gaspar
